2.806089496612548828e+01
3.433736491203308105e+01
4.012506389617919922e+01
3.666032004356384277e+01
3.313733577728271484e+01
3.067842817306518555e+01
3.808560180664062500e+01
3.035769987106323242e+01
3.288890910148620605e+01
3.204353690147399902e+01
