5.861514806747436523e+01
5.228990602493286133e+01
6.495730090141296387e+01
6.382973480224609375e+01
6.262664318084716797e+01
6.447723627090454102e+01
6.024574613571166992e+01
6.988830304145812988e+01
5.403927111625671387e+01
6.530701613426208496e+01
